11,3,2017-07-23,11:45:36,338,-7:00,10.16.12.240,55841,10.16.22.181,80,TCP,TX,485454502F312E3120343034204F626A656374204E6F7420466F756E640D0A5365727665723A204D6963726F736F66742D4949532F352E300D0A446174653A2053756E2C203233204A756C20323031372031313A34353A333620474D540D0A436F6E74656E742D547970653A20746578742F68746D6C0D0A436F6E74656E742D4C656E6774683A20333234330D0A0D0A3C21444F43545950452048544D4C205055424C494320222D2F2F5733432F2F4454442048544D4C20332E322046696E616C2F2F454E223E0D0A3C68746D6C206469723D6C74723E0D0A0D0A3C686561643E0D0A3C7374796C653E0D0A613A6C696E6B0909097B666F6E743A3870742F313170742076657264616E613B20636F6C6F723A4646303030307D0D0A613A7669736974656409097B666F6E743A3870742F313170742076657264616E613B20636F6C6F723A233465346534657D0D0A3C2F7374796C653E0D0A0D0A3C4D455441204E414D453D22524F424F54532220434F4E54454E543D224E4F494E444558223E0D0A0D0A3C7469746C653E54686520706167652063616E6E6F7420626520666F756E643C2F7469746C653E0D0A0D0A3C4D45544120485454502D45515549563D22436F6E74656E742D547970652220436F6E74656E743D22746578742D68746D6C3B20636861727365743D57696E646F77732D31323532223E0D0A3C2F686561643E0D0A0D0A3C7363726970743E200D0A66756E6374696F6E20486F6D657061676528297B0D0A3C212D2D0D0A2F2F20696E207265616C20626974732C2075726C73206765742072657475726E656420746F206F757220736372697074206C696B6520746869733A0D0A2F2F207265733A2F2F7368646F6376772E646C6C2F687474705F3430342E68746D23687474703A2F2F7777772E446F6355524C2E636F6D2F6261722E68746D200D0A0D0A092F2F466F722074657374696E672075736520446F6355524C203D20227265733A2F2F7368646F6376772E646C6C2F687474705F3430342E68746D2368747470733A2F2F7777772E6D6963726F736F66742E636F6D2F6261722E68746D220D0A09446F6355524C203D20646F63756D656E742E55524C3B0D0A09090D0A092F2F74686973206973207768657265207468652068747470206F722068747470732077696C6C2062652C20617320666F756E6420627920736561726368696E6720666F72203A2F2F2062757420736B697070696E6720746865207265733A2F2F0D0A0970726F746F636F6C496E6465783D446F6355524C2E696E6465784F6628223A2F2F222C34293B0D0A090D0A092F2F746869732066696E64732074686520656E64696E6720736C61736820666F722074686520646F6D61696E20736572766572200D0A09736572766572496E6465783D446F6355524C2E696E6465784F6628222F222C70726F746F636F6C496E646578202B2033293B0D0A0D0A09092F2F666F722074686520687265662C207765206E65656420612076616C69642055524C20746F2074686520646F6D61696E2E2057652073656172636820666F722074686520232073796D626F6C20746F2066696E642074686520626567696E696E67200D0A092F2F6F662074686520747275652055524C2C20616E6420616464203120746F20736B6970206974202D20746869732069732074686520426567696E55524C2076616C75652E2057652075736520736572766572496E6465782061732074686520656E64206D61726B65722E0D0A092F2F75726C726573756C743D446F6355524C2E737562737472696E672870726F746F636F6C496E646578202D20342C736572766572496E646578293B0D0A09426567696E55524C3D446F6355524C2E696E6465784F66282223222C3129202B20313B0D0A090D0A0975726C726573756C743D446F6355524C2E737562737472696E6728426567696E55524C2C736572766572496E646578293B0D0A090909090D0A092F2F666F7220646973706C61792C207765206E65656420746F20736B697020616674657220687474703A2F2F2C20616E6420676F20746F20746865206E65787420736C6173680D0A09646973706C6179726573756C743D446F6355524C2E737562737472696E672870726F746F636F6C496E646578202B2033202C736572766572496E646578293B0D0A0D0A09646F63756D656E742E777269746528273C4120485245463D2227202B2075726C726573756C74202B2027223E27202B20646973706C6179726573756C74202B20223C2F613E22293B0D0A7D0D0A2F2F2D2D3E0D0A3C2F7363726970743E0D0A0D0A3C626F6479206267636F6C6F723D22464646464646223E0D0A0D0A3C7461626C652077696474683D22343130222063656C6C70616464696E673D2233222063656C6C73706163696E673D2235223E0D0A0D0A20203C74723E202020200D0A202020203C746420616C69676E3D226C656674222076616C69676E3D226D6964646C65222077696474683D22333630223E0D0A093C6831207374796C653D22434F4C4F523A3030303030303B20464F4E543A20313370742F313570742076657264616E61223E3C212D2D50726F626C656D2D2D3E54686520706167652063616E6E6F7420626520666F756E643C2F68313E0D0A202020203C2F74643E0D0A20203C2F74723E0D0A20200D0A20203C74723E0D0A202020203C74642077696474683D223430302220636F6C7370616E3D2232223E0D0A093C666F6E74207374796C653D22434F4C4F523A3030303030303B20464F4E543A203870742F313170742076657264616E61223E546865207061676520796F7520617265206C6F6F6B696E6720666F72206D696768742068617665206265656E2072656D6F7665642C2068616420697473206E616D65206368616E6765642C206F722069732074656D706F726172696C7920756E617661696C61626C652E3C2F666F6E743E3C2F74643E0D0A20203C2F74723E0D0A20200D0A20203C74723E0D0A202020203C74642077696474683D223430302220636F6C7370616E3D2232223E0D0A093C666F6E74207374796C653D22434F4C4F523A3030303030303B20464F4E543A203870742F313170742076657264616E61223E0D0A0D0A093C687220636F6C6F723D222343304330433022206E6F73686164653E0D0A090D0A202020203C703E506C65617365207472792074686520666F6C6C6F77696E673A3C2F703E0D0A0D0A093C756C3E0D0A2020202020203C6C693E496620796F75207479706564207468652070616765206164647265737320696E207468652041646472657373206261722C206D616B6520737572652074686174206974206973207370656C6C656420636F72726563746C792E3C62723E0D0A2020202020203C2F6C693E0D0A0920200D0A2020202020203C6C693E4F70656E20746865200D0A0920200D0A0920203C7363726970743E0D0A0920203C212D2D0D0A0920206966202821282877696E646F772E6E6176696761746F722E757365724167656E742E696E6465784F6628224D5349452229203E203029202626202877696E646F772E6E6176696761746F722E61707056657273696F6E2E636861724174283029203D3D202232222929290D0A0920207B200D0A09202009486F6D657061676528293B0D0A0920207D0D0A0920202F2F2D2D3E0D0A092020203C2F7363726970743E0D0A0D0A09202020686F6D6520706167652C20616E64207468656E206C6F6F6B20666F72206C696E6B7320746F2074686520696E666F726D6174696F6E20796F752077616E742E3C2F6C693E0D0A092020200D0A2020202020203C6C693E436C69636B20746865203C6120687265663D226A6176617363726970743A686973746F72792E6261636B283129223E4261636B3C2F613E20627574746F6E20746F2074727920616E6F74686572206C696E6B2E3C2F6C693E0D0A202020203C2F756C3E0D0A202020200D0A202020203C6832207374796C653D22666F6E743A3870742F313170742076657264616E613B20636F6C6F723A303030303030223E4854545020343034202D2046696C65206E6F7420666F756E643C62723E0D0A20202020496E7465726E657420496E666F726D6174696F6E2053657276696365733C42523E3C2F68323E0D0A09200D0A093C687220636F6C6F723D222343304330433022206E6F73686164653E0D0A090D0A093C703E546563686E6963616C20496E666F726D6174696F6E2028666F7220737570706F727420706572736F6E6E656C293C2F703E0D0A090D0A3C756C3E0D0A3C6C693E4D6F726520696E666F726D6174696F6E3A3C62723E0D0A3C6120687265663D22687474703A2F2F7777772E6D6963726F736F66742E636F6D2F436F6E74656E7452656469726563742E6173703F7072643D696973267362703D26707665723D352E30267069643D2649443D343034266361743D776562266F733D266F7665723D266872643D264F7074313D264F7074323D264F7074333D22207461726765743D225F626C616E6B223E4D6963726F736F667420537570706F72743C2F613E0D0A3C2F6C693E0D0A3C2F756C3E200D0A0D0A202020203C2F666F6E743E3C2F74643E0D0A20203C2F74723E0D0A20200D0A3C2F7461626C653E0D0A3C2F626F64793E0D0A3C2F68746D6C3E0D0A,3387
12,3,2017-07-23,11:45:36,338,-7:00,10.16.12.240,55841,10.16.22.181,80,TCP,TX,FIN,0
13,4,2017-07-23,11:45:46,761,-7:00,10.16.12.240,55842,10.16.22.181,80,TCP,RX,SYN,0
14,4,2017-07-23,11:45:46,761,-7:00,10.16.12.240,55842,10.16.22.181,80,TCP,RX,474554202F20485454502F312E310D0A486F73743A2031302E31362E32322E3138310D0A436F6E6E656374696F6E3A206B6565702D616C6976650D0A43616368652D436F6E74726F6C3A206D61782D6167653D300D0A557067726164652D496E7365637572652D52657175657374733A20310D0A557365722D4167656E743A204D6F7A696C6C612F352E30202857696E646F7773204E542031302E303B2057696E36343B2078363429204170706C655765624B69742F3533372E333620284B48544D4C2C206C696B65204765636B6F29204368726F6D652F35392E302E333037312E313135205361666172692F3533372E33360D0A4163636570743A20746578742F68746D6C2C6170706C69636174696F6E2F7868746D6C2B786D6C2C6170706C69636174696F6E2F786D6C3B713D302E392C696D6167652F776562702C696D6167652F61706E672C2A2F2A3B713D302E380D0A4163636570742D456E636F64696E673A20677A69702C206465666C6174650D0A4163636570742D4C616E67756167653A20656E2D55532C656E3B713D302E380D0A0D0A,407
15,4,2017-07-23,11:45:46,886,-7:00,10.16.12.240,55842,10.16.22.181,80,TCP,TX,485454502F312E3120323030204F4B0D0A5365727665723A204D6963726F736F66742D4949532F352E300D0A446174653A2053756E2C203233204A756C20323031372031313A34353A343620474D540D0A436F6E74656E742D547970653A20746578742F68746D6C0D0A436F6E74656E742D4C656E6774683A20313236360D0A0D0A3C212D2D0D0A0920205741524E494E47210D0A092020506C6561736520646F206E6F7420616C74657220746869732066696C652E204974206D6179206265207265706C6163656420696620796F75207570677261646520796F75722077656220736572766572200D0A2020202020496620796F752077616E7420746F2075736520697420617320612074656D706C6174652C207765207265636F6D6D656E642072656E616D696E672069742C20616E64206D6F64696679696E6720746865206E65772066696C652E0D0A0920205468616E6B732E0D0A2D2D3E0D0A0D0A0D0A3C48544D4C3E0D0A0D0A3C484541443E0D0A3C4D45544120485454502D45515549563D22436F6E74656E742D547970652220436F6E74656E743D22746578742D68746D6C3B20636861727365743D57696E646F77732D31323532223E0D0A0D0A090D0A0D0A3C7469746C652069643D7469746C65746578743E556E64657220436F6E737472756374696F6E3C2F7469746C653E0D0A3C2F484541443E0D0A093C626F6479206267636F6C6F723D77686974653E0D0A093C5441424C453E0D0A093C54523E0D0A093C74642069643D227461626C6550726F7073222077696474683D37302076616C69676E3D746F7020616C69676E3D63656E7465723E0D0A093C494D472069643D227061676572726F72496D6722205352433D227061676572726F722E676966222077696474683D3336206865696768743D34383E20200D0A093C54442069643D227461626C6550726F70735769647468222077696474683D3430303E0D0A090D0A093C68312069643D6572726F7274797065207374796C653D22666F6E743A313470742F313670742076657264616E613B20636F6C6F723A23346534653465223E0D0A093C69642069643D22436F6D6D656E7431223E3C212D2D50726F626C656D2D2D3E3C2F69643E3C69642069643D226572726F7254657874223E556E64657220436F6E737472756374696F6E3C2F69643E3C2F68313E0D0A093C69642069643D22436F6D6D656E7432223E3C212D2D50726F6261626C65206361757365733A3C2D2D3E3C2F69643E3C69642069643D226572726F7264657363223E3C666F6E74207374796C653D22666F6E743A3970742F313270742076657264616E613B20636F6C6F723A626C61636B223E0D0A09546865207369746520796F75207765726520747279696E6720746F20726561636820646F6573206E6F742063757272656E746C79206861766520612064656661756C7420706167652E204974206D617920626520696E207468652070726F63657373206F66206265696E672075706772616465642E0D0A093C2F69643E0D0A093C62723E3C62723E0D0A090D0A093C68722073697A653D3120636F6C6F723D22626C7565223E0D0A090D0A093C62723E0D0A093C4944202069643D7465726D313E0D0A09506C65617365207472792074686973207369746520616761696E206C617465722E20496620796F75207374696C6C20657870657269656E6365207468652070726F626C656D2C2074727920636F6E74616374696E67207468652057656220736974652061646D696E6973747261746F722E0D0A093C2F49443E0D0A093C503E0D0A090D0A093C2F756C3E0D0A093C42523E0D0A093C2F54443E0D0A093C2F54523E0D0A093C2F5441424C453E0D0A093C2F424F44593E0D0A0D0A3C2F48544D4C3E0D0A0D0A0D0A0D0A0D0A0D0A0D0A0D0A0D0A0D0A0D0A,1396
16,4,2017-07-23,11:45:46,886,-7:00,10.16.12.240,55842,10.16.22.181,80,TCP,TX,FIN,0
17,5,2017-07-23,11:45:46,964,-7:00,10.16.12.240,55846,10.16.22.181,80,TCP,RX,SYN,0
18,5,2017-07-23,11:45:46,964,-7:00,10.16.12.240,55846,10.16.22.181,80,TCP,RX,474554202F7061676572726F722E67696620485454502F312E310D0A486F73743A2031302E31362E32322E3138310D0A436F6E6E656374696F6E3A206B6565702D616C6976650D0A557365722D4167656E743A204D6F7A696C6C612F352E30202857696E646F7773204E542031302E303B2057696E36343B2078363429204170706C655765624B69742F3533372E333620284B48544D4C2C206C696B65204765636B6F29204368726F6D652F35392E302E333037312E313135205361666172692F3533372E33360D0A4163636570743A20696D6167652F776562702C696D6167652F61706E672C696D6167652F2A2C2A2F2A3B713D302E380D0A526566657265723A20687474703A2F2F31302E31362E32322E3138312F0D0A4163636570742D456E636F64696E673A20677A69702C206465666C6174650D0A4163636570742D4C616E67756167653A20656E2D55532C656E3B713D302E380D0A0D0A,348
19,5,2017-07-23,11:45:47,104,-7:00,10.16.12.240,55846,10.16.22.181,80,TCP,TX,424DF60A000000000000360400002800000024000000300000000100080000000000C0060000000000000000000000010000000100000000000000008000008000000080800080000000800080008080000080808000C0C0C0000000FF0000FF000000FFFF00FF000000FF00FF00FFFF0000FFFFFF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070808080808080808080808080808080808080808080808080808080808080808080800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F080C0C0C0C0C0C0C080F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F080C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F08070C0C0C07080F0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F080C0C0C0C0C0C0C080F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0C0C0C0C0C0C0C0C0C0F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F080C0C0C0C0C0C0C080F0F0F0F0F0F0F0F0F0F0F0F0F0800070F0F0F0F0F0F0F0F0F0F0F0F08070C0C0C07080F0F0F0F0F0F08080808080808080800070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0807070707070707070700070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F070000000000000000000000070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F070F0F0F0F0F0F0F0807000F070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F070F0F0F0F0F0F0807000F0F070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F070F0F0F0F0F0807000F0F0F070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F070F0F0F0F0807000F0F0F0F070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F070F0F0F0807000F0F0F0F0F070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F070F0F0807000F0F0F0F0F0F070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F070F0807000F0F0F0F0F0F0F070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F070807000F0F0F0F0F0F0F0F070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0707000F0F0F0F0F0F0F0F0F070F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F0F07000F0F0F0F0F0F0F0F0F0F070707070707070707070707070707070707070707070707070F0F0F0F0F0F0F0F0F0F0F,2806
20,5,2017-07-23,11:45:47,104,-7:00,10.16.12.240,55846,10.16.22.181,80,TCP,TX,FIN,0
